"ip","port","protocol","anonymity","lastTested","allowsRefererHeader","allowsUserAgentHeader","allowsCustomHeaders","allowsCookies","allowsPost","allowsHttps","country","connectTime","downloadSpeed","secondsToFirstByte","uptime"
"63.141.128.139","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.080","2089.000","0.102","99.996"
"63.141.128.14","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.036","3732.000","0.056","99.996"
"63.141.128.140","80","http","anonymous","2024-11-25 11:50:07","true","true","true","true","true","","US","0.054","2810.000","0.074","99.997"
"63.141.128.141","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.230","843.000","0.249","99.997"
"63.141.128.142","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","US","0.213","853.000","0.245","99.992"
"63.141.128.143","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","US","0.204","932.000","0.223","99.996"
"63.141.128.144","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","US","0.061","2271.000","0.093","99.997"
"63.141.128.145","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.068","2348.000","0.089","99.997"
"63.141.128.146","80","http","anonymous","2024-11-25 11:50:10","true","true","true","true","true","","US","0.135","1366.000","0.154","99.995"
"63.141.128.147","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.059","2470.000","0.086","99.997"
"63.141.128.148","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","US","0.221","874.000","0.240","99.996"
"63.141.128.149","80","http","anonymous","2024-11-25 11:50:10","true","true","true","true","true","","US","0.250","779.000","0.268","99.996"
"63.141.128.15","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","US","0.077","2069.000","0.100","99.997"
"63.141.128.150","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","US","0.073","2223.000","0.095","99.993"
"63.141.128.151","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.402","484.000","0.433","99.995"
"63.141.128.152","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","US","0.032","4000.000","0.052","99.995"
"63.141.128.153","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","US","0.328","609.000","0.343","99.993"
"63.141.128.154","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","US","0.422","414.000","0.508","99.995"
"63.141.128.155","80","http","anonymous","2024-11-25 11:50:09","true","true","true","true","true","","US","0.117","1418.000","0.149","99.997"
"63.141.128.156","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.085","1866.000","0.112","99.997"
"63.141.128.157","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","US","0.384","517.000","0.398","99.996"
"63.141.128.158","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","US","0.180","825.000","0.252","99.996"
"63.141.128.159","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","US","0.142","1329.000","0.159","99.995"
"63.141.128.16","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","US","0.154","1213.000","0.174","99.997"
"63.141.128.160","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.163","1193.000","0.177","99.993"
"63.141.128.161","80","http","anonymous","2024-11-25 11:50:07","true","true","true","true","true","","US","0.529","382.000","0.551","99.997"
"63.141.128.162","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","US","0.027","4117.000","0.051","99.993"
"63.141.128.163","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","US","0.068","1065.000","0.197","99.997"
"63.141.128.164","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","US","0.057","2727.000","0.078","99.995"
"63.141.128.165","80","http","anonymous","2024-11-25 11:50:20","true","true","true","true","true","","US","0.482","413.000","0.506","99.998"
"63.141.128.166","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","US","0.531","383.000","0.543","99.997"
"63.141.128.167","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.013","6363.000","0.034","99.996"
"63.141.128.168","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","US","0.199","878.000","0.238","99.996"
"63.141.128.169","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","US","0.003","2458.000","0.085","99.993"
"63.141.128.17","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","US","0.008","506.000","0.404","99.997"
"63.141.128.170","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","US","0.002","5675.000","0.038","99.997"
"63.141.128.171","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","US","0.217","904.000","0.231","99.995"
"63.141.128.172","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","US","0.486","416.000","0.503","99.995"
"63.141.128.173","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","US","0.057","1536.000","0.136","99.997"
"63.141.128.174","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","US","0.123","1503.000","0.137","99.997"
"63.141.128.175","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","US","0.132","1312.000","0.160","99.996"
"63.141.128.176","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","US","0.292","679.000","0.310","99.997"
"63.141.128.177","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.043","3649.000","0.057","99.996"
"63.141.128.178","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","US","0.278","678.000","0.309","99.994"
"63.141.128.179","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","US","0.211","886.000","0.239","99.996"
"63.141.128.18","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","US","0.380","521.000","0.403","99.994"
"63.141.128.180","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","US","0.090","1866.000","0.113","99.997"
"63.141.128.181","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.260","747.000","0.281","99.997"
"63.141.128.182","80","http","anonymous","2024-11-25 11:50:07","true","true","true","true","true","","US","0.361","552.000","0.380","99.992"
"63.141.128.183","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.047","3134.000","0.067","99.997"
"63.141.128.184","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","US","0.050","2902.000","0.072","99.992"
"63.141.128.185","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.270","713.000","0.293","99.994"
"63.141.128.186","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.280","648.000","0.324","99.995"
"63.141.128.187","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","US","0.229","830.000","0.252","99.997"
"63.141.128.188","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.038","3962.000","0.053","99.994"
"63.141.128.189","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","US","0.340","582.000","0.359","99.996"
"63.141.128.19","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","US","0.051","2200.000","0.095","99.995"
"63.141.128.190","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.407","489.000","0.427","99.996"
"63.141.128.191","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","US","0.280","706.000","0.296","99.995"
"63.141.128.192","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.270","731.000","0.288","99.994"
"63.141.128.193","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.309","649.000","0.322","99.997"
"63.141.128.194","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","US","0.081","1756.000","0.120","99.992"
"63.141.128.195","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","US","0.271","713.000","0.294","99.997"
"63.141.128.196","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.162","1111.000","0.190","99.996"
"63.141.128.197","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","US","0.134","1337.000","0.158","99.995"
"63.141.128.198","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","US","0.089","1990.000","0.105","99.993"
"63.141.128.199","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","US","0.041","3281.000","0.064","99.995"
"63.141.128.2","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.070","2234.000","0.094","99.995"
"63.141.128.20","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.094","1693.000","0.124","99.997"
"63.141.128.200","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.174","1014.000","0.207","99.997"
"63.141.128.201","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.021","3732.000","0.056","99.996"
"63.141.128.202","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","US","0.267","727.000","0.286","99.994"
"63.141.128.203","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.102","1794.000","0.117","99.997"
"63.141.128.204","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.113","1658.000","0.127","99.997"
"63.141.128.205","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","US","0.049","2750.000","0.076","99.997"
"63.141.128.206","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.131","1288.000","0.163","99.997"
"63.141.128.207","80","http","anonymous","2024-11-25 11:50:07","true","true","true","true","true","","US","0.037","4019.000","0.052","99.996"
"63.141.128.208","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.031","4354.000","0.048","99.994"
"63.141.128.209","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.023","4543.000","0.047","99.998"
"63.141.128.21","80","http","anonymous","2024-11-25 11:50:14","true","true","true","true","true","","US","0.321","600.000","0.348","99.995"
"63.141.128.210","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.013","5971.000","0.035","99.992"
"63.141.128.211","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.044","2876.000","0.073","99.997"
"63.141.128.212","80","http","anonymous","2024-11-25 11:50:06","true","true","true","true","true","","US","0.242","769.000","0.274","99.994"
"63.141.128.213","80","http","anonymous","2024-11-25 11:50:19","true","true","true","true","true","","US","0.178","1088.000","0.194","99.992"
"63.141.128.214","80","http","anonymous","2024-11-25 11:50:13","true","true","true","true","true","","US","0.083","2122.000","0.099","99.996"
"63.141.128.215","80","http","anonymous","2024-11-25 11:50:17","true","true","true","true","true","","US","0.409","464.000","0.453","99.999"
"63.141.128.216","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.154","1180.000","0.178","99.997"
"63.141.128.217","80","http","anonymous","2024-11-25 11:50:10","true","true","true","true","true","","US","0.250","747.000","0.281","99.998"
"63.141.128.218","80","http","anonymous","2024-11-25 11:50:16","true","true","true","true","true","","US","0.171","1055.000","0.200","99.996"
"63.141.128.219","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","US","0.174","1055.000","0.198","99.997"
"63.141.128.22","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.144","1272.000","0.165","99.996"
"63.141.128.220","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.063","2530.000","0.083","99.994"
"63.141.128.221","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.094","1944.000","0.108","99.993"
"63.141.128.222","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","US","0.148","1282.000","0.163","99.993"
"63.141.128.223","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","US","0.067","2359.000","0.086","99.996"
"63.141.128.224","80","http","anonymous","2024-11-25 11:50:11","true","true","true","true","true","","US","0.413","486.000","0.433","99.998"
"63.141.128.225","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","US","0.178","1088.000","0.193","99.998"
"63.141.128.226","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.024","4976.000","0.042","99.993"
"63.141.128.227","80","http","anonymous","2024-11-25 11:50:21","true","true","true","true","true","","US","0.179","1019.000","0.204","99.994"
"63.141.128.228","80","http","anonymous","2024-11-25 11:50:15","true","true","true","true","true","","US","0.234","826.000","0.254","99.993"
"63.141.128.229","80","http","anonymous","2024-11-25 11:50:06","true","true","true","true","true","","US","0.412","469.000","0.446","99.997"
"63.141.128.23","80","http","anonymous","2024-11-25 11:50:18","true","true","true","true","true","","US","0.247","779.000","0.269","99.995"
"63.141.128.230","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.051","2692.000","0.079","99.996"
"63.141.128.231","80","http","anonymous","2024-11-25 11:50:12","true","true","true","true","true","","US","0.182","958.000","0.219","99.996"
